Unique Word,Year,Count,Slope
dictionary interfaces,2006,1,-0.14433756729740638
dictionary interfaces,2007,0,-0.15550211698203653
dictionary interfaces,2008,0,-0.15550211698203653
dictionary interfaces,2009,0,-0.11383545031536987
dictionary interfaces,2010,0,-0.041666666666666644
dictionary interfaces,2011,0,0.04166666666666667
dictionary interfaces,2012,0,0.11383545031536986
dictionary interfaces,2013,0,0.15550211698203653
dictionary interfaces,2014,1,0.15550211698203653
dictionary interfaces,2015,0,0.11383545031536987
dictionary interfaces,2016,0,0.041666666666666685
dictionary interfaces,2017,1,0.0
ssf,2008,2,0.019196419133699294
ssf,2009,0,0.009598209566849647
ssf,2010,0,-0.009598209566849647
ssf,2011,1,-0.026893585581518997
ssf,2012,0,-0.03886235714358638
ssf,2013,0,-0.04313396225783406
ssf,2014,2,-0.03886235714358641
ssf,2015,1,-0.026893585581519025
ssf,2016,0,-0.009598209566849647
ssf,2017,0,0.009598209566849647
ssf,2018,0,0.026893585581519025
ssf,2019,1,0.03886235714358641
ssf,2020,0,0.04313396225783406
ssf,2021,1,0.04313396225783406
clare,1992,2,-0.08551734337930728
clare,1993,0,-0.1255282279098436
clare,1994,0,-0.18320452969580012
clare,1995,0,-0.19274375285190484
clare,1996,0,-0.1552513021409233
clare,1997,0,-0.08604917396464551
clare,1998,0,-0.009093663238534097
clare,1999,0,0.05130615947285591
clare,2000,0,0.07855701045561966
clare,2001,0,0.06885395386735228
clare,2002,0,0.03158280355724119
clare,2003,0,-0.014936237273776725
clare,2004,0,-0.050696051800630415
clare,2005,0,-0.06153799321424143
clare,2006,0,-0.044222276405330586
clare,2007,0,-0.007225704541903681
clare,2008,0,0.032949695015520815
clare,2009,0,0.0585164255046909
clare,2010,0,0.057627806362211195
clare,2011,0,0.029350267256413175
clare,2012,0,-0.015530298133050482
clare,2013,0,-0.05824463142439209
clare,2014,0,-0.07901014338296605
clare,2015,0,-0.06470501850056459
clare,2016,0,-0.014406818603306552
clare,2017,0,0.05932165952251013
clare,2018,0,0.13401399527385205
clare,2019,0,0.18461618092994975
clare,2020,0,0.1920379272348301
clare,2021,0,0.14994968003330683
clare,2022,1,0.11669620819345339
subordination,1992,1,-0.15584682342501865
subordination,1993,0,-0.1776626854812154
subordination,1994,0,-0.2010945951444777
subordination,1995,0,-0.18459819461065838
subordination,1996,0,-0.13343281005680968
subordination,1997,0,-0.060357153574814026
subordination,1998,0,0.017353830387653833
subordination,1999,0,0.0818974919236724
subordination,2000,0,0.11902184821556011
subordination,2001,0,0.12125949573416175
subordination,2002,0,0.08957801601747366
subordination,2003,1,0.03307229057942268
subordination,2004,0,-0.03322578871298801
subordination,2005,0,-0.09191224022541399
subordination,2006,0,-0.12732681451784653
subordination,2007,0,-0.12926934827481845
subordination,2008,0,-0.09545779410862355
subordination,2009,0,-0.03215777198740523
subordination,2010,0,0.04716678496915137
subordination,2011,0,0.1248777689316192
subordination,2012,0,0.18317252999307682
subordination,2013,0,0.20816224871759487
