Unique Word,Year,Count,Fitted Value,Area Ratio
rehabilitation,1997,1,1.0,0.0
rehabilitation,1998,0,0.8948393,0.356409660201613
rehabilitation,1999,0,0.64118034,0.6546377498750471
rehabilitation,2000,0,0.36787948,0.8450525410986011
rehabilitation,2001,0,0.16901329,0.9407566636236161
rehabilitation,2002,0,0.06217653,0.9813572517372229
rehabilitation,2003,0,0.01831564,0.9954339844402617
rehabilitation,2004,0,0.0043202406,0.9987554207514022
rehabilitation,2005,0,0.0008159874,1.0
medical condition,2012,1,1.0,0.0
medical condition,2013,0,0.8948393,0.356409660201613
medical condition,2014,0,0.64118034,0.6546377498750471
medical condition,2015,0,0.36787948,0.8450525410986011
medical condition,2016,1,0.16901329,0.9407566636236161
medical condition,2017,0,0.06217653,0.9813572517372229
medical condition,2018,0,0.01831564,0.9954339844402617
medical condition,2019,0,0.0043202406,0.9987554207514022
medical condition,2020,1,0.0008159874,1.0
radio,1997,1,0.03040269,0.0
radio,1998,2,0.054946918,0.0011479424042530962
radio,1999,0,0.09533416,0.0030981768084665483
radio,2000,0,0.1587915,0.006464422720811934
radio,2001,0,0.25391003,0.011924979599735364
radio,2002,0,0.38976783,0.020491050047261854
radio,2003,1,0.57438874,0.033331549012334726
radio,2004,0,0.8126049,0.05186631303976108
radio,2005,0,1.1036384,0.07752291203845749
radio,2006,1,1.4389567,0.11162125458596667
radio,2007,0,1.8011191,0.15517882460506036
radio,2008,1,2.164267,0.20851060473226324
radio,2009,0,2.4966226,0.27133929749977087
radio,2010,0,2.7648315,0.34224904644853155
radio,2011,0,2.939396,0.4192462948228947
radio,2012,3,3.0,0.499385948183834
radio,2013,2,2.939396,0.5795580961309174
radio,2014,2,2.7648315,0.6565347606814196
radio,2015,3,2.4966226,0.7274650934540412
radio,2016,6,2.164267,0.7902973189388911
radio,2017,4,1.8011191,0.8436255663487517
radio,2018,5,1.4389567,0.8872020056747271
radio,2019,2,1.1036384,0.9212814789153546
radio,2020,11,0.8126049,0.9469554610478994
radio,2021,10,0.57438874,0.9654728419414773
radio,2022,9,0.38976783,0.9783204956946661
radio,2023,0,0.25391003,0.9868794113540766
radio,2024,0,0.1587915,0.9923388766430492
radio,2025,0,0.09533416,0.9957062141453454
radio,2026,0,0.054946918,0.9976757623605333
radio,2027,0,0.03040269,0.9988043909538119
radio,2028,0,0.01614931,0.999407441574607
radio,2029,0,0.008235123,0.9997300573950137
radio,2030,0,0.0040314374,0.9998867235907061
radio,2031,0,0.0018946256,0.9999654796924976
radio,2032,0,0.0008547915,1.0
wrapping,1986,1,1.0,0.0
wrapping,1987,0,0.8948393,0.356409660201613
wrapping,1988,0,0.64118034,0.6546377498750471
wrapping,1989,0,0.36787948,0.8450525410986011
wrapping,1990,0,0.16901329,0.9407566636236161
wrapping,1991,0,0.06217653,0.9813572517372229
wrapping,1992,0,0.01831564,0.9954339844402617
wrapping,1993,0,0.0043202406,0.9987554207514022
wrapping,1994,0,0.0008159874,1.0
fsa,2004,1,1.0,0.0
fsa,2005,1,0.8948393,0.356409660201613
fsa,2006,0,0.64118034,0.6546377498750471
fsa,2007,0,0.36787948,0.8450525410986011
fsa,2008,0,0.16901329,0.9407566636236161
fsa,2009,0,0.06217653,0.9813572517372229
fsa,2010,0,0.01831564,0.9954339844402617
fsa,2011,0,0.0043202406,0.9987554207514022
fsa,2012,1,0.0008159874,1.0
sense variation,1998,1,1.0,0.0
sense variation,1999,0,0.8948393,0.356409660201613
sense variation,2000,0,0.64118034,0.6546377498750471
sense variation,2001,0,0.36787948,0.8450525410986011
sense variation,2002,0,0.16901329,0.9407566636236161
sense variation,2003,0,0.06217653,0.9813572517372229
sense variation,2004,0,0.01831564,0.9954339844402617
sense variation,2005,0,0.0043202406,0.9987554207514022
sense variation,2006,0,0.0008159874,1.0
delaying,2004,1,1.0,0.0
delaying,2005,0,0.8948393,0.356409660201613
delaying,2006,0,0.64118034,0.6546377498750471
delaying,2007,0,0.36787948,0.8450525410986011
delaying,2008,0,0.16901329,0.9407566636236161
delaying,2009,0,0.06217653,0.9813572517372229
delaying,2010,1,0.01831564,0.9954339844402617
delaying,2011,0,0.0043202406,0.9987554207514022
delaying,2012,0,0.0008159874,1.0
encapsulation,1998,1,1.0,0.0
encapsulation,1999,0,0.8948393,0.356409660201613
encapsulation,2000,0,0.64118034,0.6546377498750471
encapsulation,2001,0,0.36787948,0.8450525410986011
encapsulation,2002,0,0.16901329,0.9407566636236161
encapsulation,2003,0,0.06217653,0.9813572517372229
encapsulation,2004,0,0.01831564,0.9954339844402617
encapsulation,2005,0,0.0043202406,0.9987554207514022
encapsulation,2006,0,0.0008159874,1.0
language input,1979,1,1.0,0.0
language input,1980,0,0.8948393,0.356409660201613
language input,1981,0,0.64118034,0.6546377498750471
language input,1982,0,0.36787948,0.8450525410986011
language input,1983,1,0.16901329,0.9407566636236161
language input,1984,0,0.06217653,0.9813572517372229
language input,1985,0,0.01831564,0.9954339844402617
language input,1986,0,0.0043202406,0.9987554207514022
language input,1987,0,0.0008159874,1.0
ontosem,2004,3,3.0,0.0
ontosem,2005,0,2.6845179,0.35637810102411804
ontosem,2006,0,1.9235411,0.6545797858427348
ontosem,2007,0,1.1036384,0.844977719741626
ontosem,2008,1,0.5070399,0.9406733632367279
ontosem,2009,0,0.18652959,0.9812703592677524
ontosem,2010,0,0.054946918,0.9953458443827555
ontosem,2011,0,0.012960722,0.9986669865501537
ontosem,2012,0,0.0024479623,0.9999114556357521
ontosem,2013,0,0.00037022942,1.0
tine,1960,1,1.0,0.0
tine,1961,0,0.9797987,0.1595890470592513
tine,1962,0,0.9216105,0.3138799055923238
tine,1963,0,0.8322075,0.4556723004603635
tine,1964,0,0.7214223,0.5810635862448291
tine,1965,0,0.600373,0.6877497197447285
tine,1966,0,0.47965226,0.7746624581187531
tine,1967,0,0.36787948,0.8428606963526424
tine,1968,0,0.2708683,0.8940729172834923
tine,1969,0,0.19146292,0.9311043173956511
tine,1970,0,0.12992261,0.956767298553551
tine,1971,0,0.08463668,0.9738442756722986
tine,1972,0,0.0529305,0.9847868826287359
tine,1973,0,0.031778052,0.9914733439195365
tine,1974,0,0.01831564,0.9954464917360255
tine,1975,0,0.01013423,0.9976688502939681
tine,1976,0,0.0053831036,0.9988984617457567
tine,1977,0,0.0027450412,0.999525272563871
tine,1978,0,0.0013438124,0.9998500252122402
tine,1979,0,0.0006315419,1.0
barcelona,1997,1,1.0,0.0
barcelona,1998,0,0.8948393,0.356409660201613
barcelona,1999,0,0.64118034,0.6546377498750471
barcelona,2000,0,0.36787948,0.8450525410986011
barcelona,2001,0,0.16901329,0.9407566636236161
barcelona,2002,0,0.06217653,0.9813572517372229
barcelona,2003,0,0.01831564,0.9954339844402617
barcelona,2004,1,0.0043202406,0.9987554207514022
barcelona,2005,0,0.0008159874,1.0
meaning system,2004,1,1.0,0.0
meaning system,2005,0,0.8948393,0.356409660201613
meaning system,2006,0,0.64118034,0.6546377498750471
meaning system,2007,0,0.36787948,0.8450525410986011
meaning system,2008,0,0.16901329,0.9407566636236161
meaning system,2009,0,0.06217653,0.9813572517372229
meaning system,2010,0,0.01831564,0.9954339844402617
meaning system,2011,0,0.0043202406,0.9987554207514022
meaning system,2012,0,0.0008159874,1.0
filtered,2004,1,1.0,0.0
filtered,2005,0,0.8948393,0.356409660201613
filtered,2006,0,0.64118034,0.6546377498750471
filtered,2007,0,0.36787948,0.8450525410986011
filtered,2008,0,0.16901329,0.9407566636236161
filtered,2009,0,0.06217653,0.9813572517372229
filtered,2010,1,0.01831564,0.9954339844402617
filtered,2011,0,0.0043202406,0.9987554207514022
filtered,2012,0,0.0008159874,1.0
law sentences,2011,1,1.0,0.0
law sentences,2012,0,0.8948393,0.356409660201613
law sentences,2013,0,0.64118034,0.6546377498750471
law sentences,2014,0,0.36787948,0.8450525410986011
law sentences,2015,0,0.16901329,0.9407566636236161
law sentences,2016,1,0.06217653,0.9813572517372229
law sentences,2017,0,0.01831564,0.9954339844402617
law sentences,2018,0,0.0043202406,0.9987554207514022
law sentences,2019,0,0.0008159874,1.0
arne,1989,4,0.0019745568,0.0
arne,1990,1,0.004558888,1.6456068678348842e-05
arne,1991,1,0.01010467,5.090342414676729e-05
arne,1992,2,0.021501,0.00012805397941153838
arne,1993,1,0.04392066,0.000286035348305209
arne,1994,1,0.08612966,0.0006052912989649934
arne,1995,0,0.16214769,0.001210560086040727
arne,1996,0,0.29305023,0.0023340466627221855
arne,1997,1,0.50844884,0.004304915559128122
arne,1998,3,0.846888,0.007667009528485868
arne,1999,4,1.3541869,0.013120831422591074
arne,2000,3,2.0787618,0.02167633662574336
arne,2001,2,3.0634067,0.03450099834408231
arne,2002,7,4.333893,0.05301290151334553
arne,2003,5,5.8860717,0.07863785539534719
arne,2004,9,7.674436,0.11269414133737275
