Unique Word,Year,Count,Slope
early exit,2020,1,0.0
early exit,2021,3,0.0
early exit,2022,3,0.0
opinion annotation,2008,1,0.0
opinion annotation,2009,0,0.0
opinion annotation,2010,0,0.0
opinion annotation,2011,0,0.0
opinion annotation,2012,0,0.0
opinion annotation,2013,0,0.0
opinion annotation,2014,1,0.0
polarity items,2001,1,-0.21377815708250403
polarity items,2002,0,-0.21252086771166917
polarity items,2003,0,-0.1634400563659848
polarity items,2004,0,-0.04384093194554287
polarity items,2005,0,0.09099340071042944
polarity items,2006,1,0.17970741067003645
polarity items,2007,0,0.18123485531423672
polarity items,2008,1,0.09251314684066358
polarity items,2009,0,-0.049963021326678736
polarity items,2010,1,-0.18543238186147726
polarity items,2011,0,-0.2545645676974379
polarity items,2012,0,-0.2247192978190904
polarity items,2013,0,-0.10408915749367703
polarity items,2014,0,0.06127924145310557
polarity items,2015,0,0.20638108302757985
polarity items,2016,0,0.2741540903350504
polarity items,2017,0,0.23909522951967885
polarity items,2018,1,0.11768226010051275
polarity items,2019,1,0.04012796582938938
non-head,2008,1,0.0
non-head,2009,0,0.0
non-head,2010,0,0.0
non-head,2011,1,0.0
saxon,2008,2,-0.1587977340833403
saxon,2009,0,-0.1786541805461692
saxon,2010,0,-0.20120492806068363
saxon,2011,0,-0.1889655156241184
saxon,2012,0,-0.14405224883832707
saxon,2013,0,-0.07423103955479218
saxon,2014,0,0.008425390835589887
saxon,2015,0,0.08962499460822552
saxon,2016,1,0.1553276225955842
saxon,2017,0,0.19417269352901487
saxon,2018,0,0.19944354174773649
saxon,2019,0,0.17022878971057936
saxon,2020,1,0.11157993345245815
saxon,2021,1,0.033637893028534205
saxon,2022,1,-0.008613619078827406
glossa,1957,1,-0.10084192646570755
glossa,1958,0,-0.10747963969056817
glossa,1959,0,-0.11847402772239102
glossa,1960,1,-0.1226433721617348
glossa,1961,0,-0.11600924209183006
glossa,1962,0,-0.09655786981138245
glossa,1963,0,-0.06558360556777962
glossa,1964,0,-0.028018176906816836
glossa,1965,0,0.008496696163175263
glossa,1966,0,0.03561115879613434
glossa,1967,0,0.04677252278750302
glossa,1968,0,0.03944405353589629
glossa,1969,0,0.016280469257912433
glossa,1970,0,-0.01521009749516692
glossa,1971,0,-0.044530667095092576
glossa,1972,0,-0.06111322384533648
glossa,1973,0,-0.0574573341431193
glossa,1974,0,-0.03154525753252971
glossa,1975,0,0.012231007580632003
glossa,1976,0,0.06397140727329205
glossa,1977,0,0.11079698273968569
glossa,1978,0,0.14031129177436497
glossa,1979,0,0.1440068682330275
glossa,1980,0,0.11963232676536223
glossa,1981,0,0.07183553982043223
glossa,1982,2,0.010904972284768444
glossa,1983,1,-0.050009814158917976
glossa,1984,0,-0.09837701611305857
glossa,1985,0,-0.12545082852082523
glossa,1986,0,-0.12823718099130482
glossa,1987,0,-0.10974893681198203
glossa,1988,0,-0.07756946318330718
glossa,1989,0,-0.04124829141753658
glossa,1990,0,-0.009379913777681173
glossa,1991,0,0.01273015038940814
glossa,1992,0,0.024137647228618466
glossa,1993,0,0.027827747578362552
glossa,1994,0,0.029027791673987995
glossa,1995,0,0.03290569022114396
glossa,1996,0,0.042465806201008906
glossa,1997,0,0.057354670751411374
glossa,1998,0,0.073958876111312
glossa,1999,0,0.08673042372158665
glossa,2000,0,0.09025983329837468
glossa,2001,1,0.08137015832295416
glossa,2002,2,0.06050402952859493
glossa,2003,0,0.03191727148845308
glossa,2004,0,0.0025932983385999475
glossa,2005,0,-0.01978189408065656
glossa,2006,0,-0.029134350339627246
glossa,2007,0,-0.022862910878494513
glossa,2008,3,-0.0026533558894239473
glossa,2009,0,0.02600430111903529
glossa,2010,0,0.05542640274870081
glossa,2011,0,0.07794797652458368
glossa,2012,1,0.08803177684592456
glossa,2013,2,0.08362403720133071
glossa,2014,0,0.06637313918781146
glossa,2015,0,0.04071225844364962
glossa,2016,0,0.012179850762282007
glossa,2017,4,-0.014412127210938652
glossa,2018,0,-0.0363300650566033
glossa,2019,0,-0.05335352183962838
glossa,2020,1,-0.0671981091849741
glossa,2021,1,-0.07362807439344543
medar,2008,1,0.0
medar,2009,0,0.0
medar,2010,1,0.0
alcohol,2008,1,0.0
alcohol,2009,0,0.0
alcohol,2010,0,0.0
alcohol,2011,0,0.0
alcohol,2012,0,0.0
alcohol,2013,0,0.0
alcohol,2014,1,0.0
