Unique Word,Year,Count,Fitted Value,Area Ratio
cascade,1960.0,0,0.0,0.0
cascade,1961.0,0,0.0,0.0
cascade,1962.0,0,0.0,0.0
cascade,1963.0,0,0.0,0.0
cascade,1964.0,0,0.0,0.0
cascade,1965.0,0,0.0,0.0
cascade,1966.0,0,0.0,0.0
cascade,1967.0,0,1.1e-44,6.142264211591347e-47
cascade,1968.0,0,6.538e-42,2.8856357266056147e-44
cascade,1969.0,0,2.670491e-39,1.4725132538601668e-41
cascade,1970.0,0,8.979197e-37,3.9827004025050644e-39
cascade,1971.0,0,2.4850139e-34,1.374386301184768e-36
cascade,1972.0,0,5.660596e-32,2.5248390069204783e-34
cascade,1973.0,0,1.06128994e-29,5.895861994052014e-32
cascade,1974.0,0,1.6377575e-27,7.365304266260684e-30
cascade,1975.0,0,2.0802092e-25,1.1632349767090708e-27
cascade,1976.0,0,2.1747349e-23,9.898620833293458e-26
cascade,1977.0,0,1.8713253e-21,1.0565707833762378e-23
cascade,1978.0,0,1.325356e-19,6.139431748260559e-22
cascade,1979.0,0,7.726053e-18,4.42446322130482e-20
cascade,1980.0,1,3.7070185e-16,1.7615411725313235e-18
cascade,1981.0,0,1.4639753e-14,8.55966607170332e-17
cascade,1982.0,0,4.758661e-13,2.3459139284530733e-15
cascade,1983.0,0,1.2731443e-11,7.673312025295044e-14
cascade,1984.0,0,2.8035768e-10,1.4565353236932874e-12
cascade,1985.0,0,5.0814584e-09,3.200946898654294e-11
cascade,1986.0,0,7.5806604e-08,4.240594811888299e-10
cascade,1987.0,0,9.308241e-07,6.250654577258002e-09
cascade,1988.0,0,9.407403e-06,5.8311691339921036e-08
cascade,1989.0,0,7.825531e-05,5.760892480169303e-07
cascade,1990.0,0,0.0005357964,3.820140520512839e-06
cascade,1991.0,0,0.0030194488,2.5342614061598975e-05
cascade,1992.0,0,0.014005467,0.00012049856257791677
cascade,1993.0,0,0.053469915,0.0005403993884031122
cascade,1994.0,0,0.16802092,0.0018558601572773292
cascade,1995.0,1,0.4345702,0.005709811865456944
cascade,1996.0,0,0.9251262,0.014266762346416396
cascade,1997.0,1,1.621041,0.030919966585787127
cascade,1998.0,0,2.3381352,0.05699232396326679
cascade,1999.0,4,2.776889,0.09086372381624448
cascade,2000.0,2,2.719215,0.12784741245248624
cascade,2001.0,1,2.209112,0.1604430785375185
cascade,2002.0,3,1.5327207,0.18521728081546548
cascade,2003.0,1,1.0261296,0.20186558663437074
cascade,2004.0,1,0.9060989,0.21389847318790361
cascade,2005.0,1,1.2306163,0.22770773938935768
cascade,2006.0,2,1.9250153,0.24788447648183987
cascade,2007.0,2,2.7950568,0.27889190530126146
cascade,2008.0,6,3.553919,0.3209060170241296
cascade,2009.0,2,3.9269917,0.3703666040849188
cascade,2010.0,3,3.8088982,0.4220314054185358
cascade,2011.0,5,3.351114,0.4692161276513747
cascade,2012.0,3,2.8841224,0.5101239960751592
cascade,2013.0,1,2.7088237,0.5466756841627588
cascade,2014.0,5,2.899959,0.5829711461605434
cascade,2015.0,3,3.2600427,0.6234675767421093
cascade,2016.0,2,3.4582798,0.6679995395486373
cascade,2017.0,4,3.2561269,0.7124025279879377
cascade,2018.0,3,2.6539211,0.751880827316667
cascade,2019.0,2,2.1749415,0.7833131348700804
cascade,2020.0,8,7.9447613,0.8364710648450754
cascade,2021.0,7,6.9704776,0.9484581198111197
cascade,2022.0,0,0.50971985,0.9957431417490834
cascade,2023.0,0,0.09176954,1.000984755979353
cascade,2024.0,0,0.028934807,0.9997132097744288
cascade,2025.0,0,0.007825635,1.0015852060872903
cascade,2026.0,0,0.0018060331,0.9999851624307293
cascade,2027.0,0,0.0003556616,1.0016412038243854
cascade,2028.0,0,5.9765935e-05,0.9999995765626336
cascade,2029.0,0,8.569892e-06,1.001642851280272
cascade,2030.0,0,1.0485795e-06,0.9999999933853122
cascade,2031.0,0,1.0947936e-07,1.0016428670624977
cascade,2032.0,0,9.753666e-09,0.999999999943777
cascade,2033.0,0,7.4149453e-10,1.0016428668962416
cascade,2034.0,0,4.81009e-11,0.9999999999997413
cascade,2035.0,0,2.6625817e-12,1.001642866891941
cascade,2036.0,0,1.2576443e-13,0.9999999999999994
cascade,2037.0,0,5.0689492e-15,1.0016428668919104
cascade,2038.0,0,1.7433414e-16,1.0
cascade,2039.0,0,5.116245e-18,1.0016428668919104
cascade,2040.0,0,1.2812226e-19,1.0
cascade,2041.0,0,2.7378141e-21,1.0016428668919104
cascade,2042.0,0,4.9921507e-23,1.0
cascade,2043.0,0,7.767403e-25,1.0016428668919104
cascade,2044.0,0,1.0312643e-26,1.0
cascade,2045.0,0,1.1683382e-28,1.0016428668919104
cascade,2046.0,0,1.1294574e-30,1.0
cascade,2047.0,0,9.317059e-33,1.0016428668919104
cascade,2048.0,0,6.558265e-35,1.0
cascade,2049.0,0,3.939218e-37,1.0016428668919104
cascade,2050.0,0,2.018967e-39,1.0
cascade,2051.0,0,8.83e-42,1.0016428668919104
cascade,2052.0,0,3.4e-44,1.0
cascade,2053.0,0,0.0,1.0016428668919104
cascade,2054.0,0,0.0,1.0
cascade,2055.0,0,0.0,1.0016428668919104
cascade,2056.0,0,0.0,1.0
cascade,2057.0,0,0.0,1.0016428668919104
cascade,2058.0,0,0.0,1.0
cascade,2059.0,0,0.0,1.0016428668919104
cascade,2060.0,0,0.0,1.0
cascade,2061.0,0,0.0,1.0016428668919104
cascade,2062.0,0,0.0,1.0
cascade,2063.0,0,0.0,1.0016428668919104
cascade,2064.0,0,0.0,1.0
cascade,2065.0,0,0.0,1.0016428668919104
cascade,2066.0,0,0.0,1.0
cascade,2067.0,0,0.0,1.0016428668919104
cascade,2068.0,0,0.0,1.0
cascade,2069.0,0,0.0,1.0016428668919104
cascade,2070.0,0,0.0,1.0
cascade,2071.0,0,0.0,1.0016428668919104
cascade,2072.0,0,0.0,1.0
cascade,2073.0,0,0.0,1.0016428668919104
cascade,2074.0,0,0.0,1.0
cascade,2075.0,0,0.0,1.0016428668919104
cascade,2076.0,0,0.0,1.0
cascade,2077.0,0,0.0,1.0016428668919104
cascade,2078.0,0,0.0,1.0
cascade,2079.0,0,0.0,1.0016428668919104
cascade,2080.0,0,0.0,1.0
cascade,2081.0,0,0.0,1.0016428668919104
cascade,2082.0,0,0.0,1.0
cascade,2083.0,0,0.0,1.0016428668919104
cascade,2084.0,0,0.0,1.0
cascade,2085.0,0,0.0,1.0016428668919104
cascade,2086.0,0,0.0,1.0
cascade,2087.0,0,0.0,1.0016428668919104
cascade,2088.0,0,0.0,1.0
cascade,2089.0,0,0.0,1.0016428668919104
cascade,2090.0,0,0.0,1.0
cascade,2091.0,0,0.0,1.0016428668919104
cascade,2092.0,0,0.0,1.0
cascade,2093.0,0,0.0,1.0016428668919104
cascade,2094.0,0,0.0,1.0
cascade,2095.0,0,0.0,1.0016428668919104
cascade,2096.0,0,0.0,1.0
cascade,2097.0,0,0.0,1.0016428668919104
cascade,2098.0,0,0.0,1.0
cascade,2099.0,0,0.0,1.0016428668919104
cascade,2100.0,0,0.0,1.0
cascade,2101.0,0,0.0,1.0016428668919104
cascade,2102.0,0,0.0,1.0
cascade,2103.0,0,0.0,1.0016428668919104
cascade,2104.0,0,0.0,1.0
cascade,2105.0,0,0.0,1.0016428668919104
cascade,2106.0,0,0.0,1.0
cascade,2107.0,0,0.0,1.0016428668919104
cascade,2108.0,0,0.0,1.0
cascade,2109.0,0,0.0,1.0016428668919104
cascade,2110.0,0,0.0,1.0
cascade,2111.0,0,0.0,1.0016428668919104
cascade,2112.0,0,0.0,1.0
cascade,2113.0,0,0.0,1.0016428668919104
cascade,2114.0,0,0.0,1.0
cascade,2115.0,0,0.0,1.0016428668919104
cascade,2116.0,0,0.0,1.0
cascade,2117.0,0,0.0,1.0016428668919104
cascade,2118.0,0,0.0,1.0
cascade,2119.0,0,0.0,1.0016428668919104
cascade,2120.0,0,0.0,1.0
genre identification,1986.0,0,0.0010459691,0.0
genre identification,1987.0,0,0.002965507,6.680351637041606e-05
genre identification,1988.0,0,0.007820749,0.00023013192486697048
genre identification,1989.0,0,0.019185249,0.0006699470238915401
genre identification,1990.0,0,0.043778002,0.0016549683021618408
genre identification,1991.0,0,0.092921056,0.0038900882874444644
genre identification,1992.0,0,0.18346018,0.008304244586992231
genre identification,1993.0,0,0.33692947,0.016869234202215533
genre identification,1994.0,0,0.5755802,0.03169361446764673
genre identification,1995.0,0,0.9146233,0.05636679213499574
genre identification,1996.0,0,1.3519113,0.09370958837652525
genre identification,1997.0,0,1.8587615,0.1471135226410397
genre identification,1998.0,0,2.3772168,0.21765499320343204
genre identification,1999.0,0,2.8280258,0.30449465998248065
genre identification,2000.0,0,3.129447,0.40437806235656215
genre identification,2001.0,0,3.2212272,0.5104599479363934
genre identification,2002.0,0,3.0842152,0.6164116642031368
genre identification,2003.0,0,2.7468665,0.713761743033031
genre identification,2004.0,0,2.2756214,0.7979005016746987
genre identification,2005.0,0,1.7536061,0.8650134063115547
genre identification,2006.0,1,1.2569952,0.9149944507370074
genre identification,2007.0,0,0.8381172,0.9497531068395859
genre identification,2008.0,1,0.519811,0.9719400014251688
genre identification,2009.0,0,0.29988563,0.9854651130084148
genre identification,2010.0,0,0.16092946,0.9928150276654623
genre identification,2011.0,0,0.08033131,0.996770147201513
genre identification,2012.0,0,0.037299573,0.998583153706221
genre identification,2013.0,0,0.01610988,0.9994536098376319
genre identification,2014.0,0,0.0064721783,0.9997845224347849
genre identification,2015.0,0,0.0024186783,0.9999301696313347
genre identification,2016.0,0,0.00084076606,0.9999731205350259
genre identification,2017.0,1,0.00027185786,0.9999933065810883
genre identification,2018.0,1,8.176701e-05,0.9999954352946209
genre identification,2019.0,0,2.2876196e-05,0.9999995226029722
genre identification,2020.0,0,5.9533218e-06,0.9999974250637579
genre identification,2021.0,0,1.4411339e-06,0.9999999749156758
genre identification,2022.0,0,3.245031e-07,0.9999975587588444
genre identification,2023.0,0,6.79678e-08,0.9999999990432278
genre identification,2024.0,0,1.3242092e-08,0.999997565526846
genre identification,2025.0,0,2.3998268e-09,0.9999999999741854
genre identification,2026.0,0,4.0455078e-10,0.9999975657849242
genre identification,2027.0,0,6.343592e-11,0.9999999999995345
genre identification,2028.0,0,9.252677e-12,0.9999975657923353
genre identification,2029.0,0,1.2553607e-12,0.9999999999999952
genre identification,2030.0,0,1.5843078e-13,0.9999975657924955
genre identification,2031.0,0,1.8598573e-14,1.0
genre identification,2032.0,0,2.0309125e-15,0.9999975657924981
genre identification,2033.0,0,2.0628623e-16,1.0
genre identification,2034.0,0,1.9490364e-17,0.999997565792498
genre identification,2035.0,0,1.7129265e-18,1.0
genre identification,2036.0,0,1.4003176e-19,0.999997565792498
genre identification,2037.0,0,1.0648417e-20,1.0
genre identification,2038.0,0,7.53204e-22,0.999997565792498
genre identification,2039.0,0,4.9557482e-23,1.0
genre identification,2040.0,0,3.033029e-24,0.999997565792498
genre identification,2041.0,0,1.7266843e-25,1.0
genre identification,2042.0,0,9.1436236e-27,0.999997565792498
genre identification,2043.0,0,4.5039427e-28,1.0
genre identification,2044.0,0,2.0636672e-29,0.999997565792498
genre identification,2045.0,0,8.795333e-31,1.0
genre identification,2046.0,0,3.4868815e-32,0.999997565792498
genre identification,2047.0,0,1.28586225e-33,1.0
genre identification,2048.0,0,4.4108018e-35,0.999997565792498
genre identification,2049.0,0,1.4073743e-36,1.0
genre identification,2050.0,0,4.1770602e-38,0.999997565792498
genre identification,2051.0,0,1.1532e-39,1.0
genre identification,2052.0,0,2.9614e-41,0.999997565792498
genre identification,2053.0,0,7.09e-43,1.0
genre identification,2054.0,0,1.4e-44,0.999997565792498
genre identification,2055.0,0,0.0,1.0
genre identification,2056.0,0,0.0,0.999997565792498
genre identification,2057.0,0,0.0,1.0
genre identification,2058.0,0,0.0,0.999997565792498
genre identification,2059.0,0,0.0,1.0
genre identification,2060.0,0,0.0,0.999997565792498
genre identification,2061.0,0,0.0,1.0
genre identification,2062.0,0,0.0,0.999997565792498
genre identification,2063.0,0,0.0,1.0
genre identification,2064.0,0,0.0,0.999997565792498
genre identification,2065.0,0,0.0,1.0
genre identification,2066.0,0,0.0,0.999997565792498
genre identification,2067.0,0,0.0,1.0
genre identification,2068.0,0,0.0,0.999997565792498
genre identification,2069.0,0,0.0,1.0
genre identification,2070.0,0,0.0,0.999997565792498
genre identification,2071.0,0,0.0,1.0
genre identification,2072.0,0,0.0,0.999997565792498
genre identification,2073.0,0,0.0,1.0
genre identification,2074.0,0,0.0,0.999997565792498
genre identification,2075.0,0,0.0,1.0
genre identification,2076.0,0,0.0,0.999997565792498
genre identification,2077.0,0,0.0,1.0
genre identification,2078.0,0,0.0,0.999997565792498
genre identification,2079.0,0,0.0,1.0
genre identification,2080.0,0,0.0,0.999997565792498
genre identification,2081.0,0,0.0,1.0
genre identification,2082.0,0,0.0,0.999997565792498
genre identification,2083.0,0,0.0,1.0
genre identification,2084.0,0,0.0,0.999997565792498
genre identification,2085.0,0,0.0,1.0
genre identification,2086.0,0,0.0,0.999997565792498
genre identification,2087.0,0,0.0,1.0
genre identification,2088.0,0,0.0,0.999997565792498
genre identification,2089.0,0,0.0,1.0
genre identification,2090.0,0,0.0,0.999997565792498
genre identification,2091.0,0,0.0,1.0
genre identification,2092.0,0,0.0,0.999997565792498
genre identification,2093.0,0,0.0,1.0
genre identification,2094.0,0,0.0,0.999997565792498
genre identification,2095.0,0,0.0,1.0
genre identification,2096.0,0,0.0,0.999997565792498
genre identification,2097.0,0,0.0,1.0
genre identification,2098.0,0,0.0,0.999997565792498
genre identification,2099.0,0,0.0,1.0
genre identification,2100.0,0,0.0,0.999997565792498
genre identification,2101.0,0,0.0,1.0
genre identification,2102.0,0,0.0,0.999997565792498
genre identification,2103.0,0,0.0,1.0
genre identification,2104.0,0,0.0,0.999997565792498
genre identification,2105.0,0,0.0,1.0
genre identification,2106.0,0,0.0,0.999997565792498
genre identification,2107.0,0,0.0,1.0
genre identification,2108.0,0,0.0,0.999997565792498
genre identification,2109.0,0,0.0,1.0
genre identification,2110.0,0,0.0,0.999997565792498
genre identification,2111.0,0,0.0,1.0
genre identification,2112.0,0,0.0,0.999997565792498
genre identification,2113.0,0,0.0,1.0
genre identification,2114.0,0,0.0,0.999997565792498
genre identification,2115.0,0,0.0,1.0
genre identification,2116.0,0,0.0,0.999997565792498
genre identification,2117.0,0,0.0,1.0
continuation,1989.0,0,3.4111947e-10,0.0
continuation,1990.0,0,1.3177497e-09,2.8098501518156666e-11
continuation,1991.0,0,4.8834528e-09,1.1851841733423073e-10
continuation,1992.0,0,1.7361524e-08,4.774605313487713e-10
continuation,1993.0,0,5.921279e-08,1.6265094098272324e-09
continuation,1994.0,0,1.9373583e-07,5.714494284235654e-09
continuation,1995.0,0,6.080964e-07,1.791275846833237e-08
continuation,1996.0,0,1.8310566e-06,5.753870529546435e-08
continuation,1997.0,0,5.289301e-06,1.6721439349852916e-07
continuation,1998.0,0,1.4657557e-05,4.930179541321706e-07
continuation,1999.0,0,3.8966566e-05,1.3290279680615189e-06
continuation,2000.0,0,9.9378005e-05,3.6005523854962853e-06
continuation,2001.0,0,0.00024313932,9.00343064813117e-06
continuation,2002.0,0,0.0005706725,2.243275703623388e-05
continuation,2003.0,0,0.0012849503,5.2035636200590974e-05
continuation,2004.0,0,0.0027755734,0.00011935902878256736
continuation,2005.0,0,0.0057515693,0.0002568633122853809
continuation,2006.0,0,0.011433704,0.000543051970465404
continuation,2007.0,0,0.021804921,0.001084485698574363
continuation,2008.0,0,0.039892346,0.0021160882176105913
continuation,2009.0,2,0.070015095,0.003923232966383057
continuation,2010.0,0,0.11788563,0.007076386816018032
continuation,2011.0,1,0.19041331,0.01218881790456189
continuation,2012.0,0,0.29505357,0.020361203702934913
continuation,2013.0,0,0.4386029,0.032619067276949465
continuation,2014.0,1,0.62547404,0.0505796930594696
continuation,2015.0,0,0.8556856,0.07548646256007051
continuation,2016.0,0,1.1230168,0.10895689418738089
continuation,2017.0,0,1.4139222,0.1518408626832028
continuation,2018.0,2,1.7077799,0.20473003658503708
continuation,2019.0,1,1.9788159,0.26729102900366475
continuation,2020.0,3,2.1996117,0.33815679058539977
continuation,2021.0,0,2.3455992,0.41547742048063935
continuation,2022.0,2,2.399544,0.49599105837837887
continuation,2023.0,0,2.354891,0.5769412684095193
continuation,2024.0,0,2.2170732,0.6545062065837502
continuation,2025.0,0,2.0024257,0.7262879117973197
continuation,2026.0,0,1.7350014,0.7896492681409838
continuation,2027.0,0,1.4421501,0.8435530098668494
continuation,2028.0,0,1.1499747,0.8874411480511359
continuation,2029.0,0,0.87969726,0.9217149696094565
continuation,2030.0,0,0.6455729,0.9474921098290437
continuation,2031.0,0,0.4544901,0.9659407563317379
continuation,2032.0,0,0.30695227,0.978778494442713
continuation,2033.0,0,0.19887684,0.9871834311447039
continuation,2034.0,0,0.1236132,0.9926048175280255
continuation,2035.0,0,0.07370766,0.9958449939409767
continuation,2036.0,0,0.04216261,0.9977863376037273
continuation,2037.0,0,0.023137135,0.9988430275301736
continuation,2038.0,0,0.012180322,0.9994325049253734
continuation,2039.0,0,0.0061514163,0.9997239326858226
continuation,2040.0,0,0.0029802911,0.9998757108422969
continuation,2041.0,0,0.0013851898,0.9999436543356628
continuation,2042.0,0,0.00061762816,0.9999767939040691
continuation,2043.0,0,0.00026418737,0.9999901770850903
continuation,2044.0,0,0.00010840864,0.9999963144632545
continuation,2045.0,0,4.2675965e-05,0.999998538958696
continuation,2046.0,0,1.6116455e-05,0.9999995046397135
continuation,2047.0,0,5.8387923e-06,0.9999998147615349
continuation,2048.0,0,2.0292878e-06,0.9999999455729958
continuation,2049.0,0,6.7659926e-07,0.999999979995592
continuation,2050.0,0,2.1641463e-07,0.9999999970771007
continuation,2051.0,0,6.640618e-08,0.9999999981609979
continuation,2052.0,0,1.954777e-08,1.0000000021566922
continuation,2053.0,0,5.520183e-09,0.9999999998561587
continuation,2054.0,0,1.4954691e-09,1.000000002579213
continuation,2055.0,0,3.8865774e-10,0.9999999999904313
continuation,2056.0,0,9.6900245e-11,1.0000000026088134
continuation,2057.0,0,2.3176619e-11,0.9999999999994588
continuation,2058.0,0,5.3179223e-12,1.0000000026105567
continuation,2059.0,0,1.1705792e-12,0.9999999999999739
continuation,2060.0,0,2.4718785e-13,1.0000000026106426
continuation,2061.0,0,5.0075026e-14,0.9999999999999988
continuation,2062.0,0,9.731549e-15,1.0000000026106464
continuation,2063.0,0,1.8143022e-15,0.9999999999999999
continuation,2064.0,0,3.2449202e-16,1.0000000026106466
continuation,2065.0,0,5.567564e-17,0.9999999999999999
continuation,2066.0,0,9.1642074e-18,1.0000000026106466
continuation,2067.0,0,1.447076e-18,0.9999999999999999
continuation,2068.0,0,2.1920795e-19,1.0000000026106466
continuation,2069.0,0,3.185564e-20,1.0
continuation,2070.0,0,4.4410422e-21,1.0000000026106466
continuation,2071.0,0,5.939481e-22,1.0
continuation,2072.0,0,7.6204506e-23,1.0000000026106466
continuation,2073.0,0,9.379497e-24,1.0
continuation,2074.0,0,1.1075082e-24,1.0000000026106466
continuation,2075.0,0,1.2545253e-25,1.0
