Unique Word,Year,Count,Slope
graph networks,2019,4,0.0
graph networks,2020,0,0.0
graph networks,2021,1,0.0
graph networks,2022,1,0.0
phonetic normalization,2015,1,0.0
phonetic normalization,2016,0,0.0
phonetic normalization,2017,0,0.0
phonetic normalization,2018,0,0.0
phonetic normalization,2019,1,0.0
compound compositionality,2016,1,0.0
compound compositionality,2017,1,0.0
article quality assessment,2017,1,0.0
article quality assessment,2018,0,0.0
article quality assessment,2019,1,0.0
deep morphology,2011,1,-0.18363373829623764
deep morphology,2012,0,-0.23248847393911637
deep morphology,2013,0,-0.26437613795242404
deep morphology,2014,0,-0.17255926880430517
deep morphology,2015,0,0.0
deep morphology,2016,0,0.17255926880430517
deep morphology,2017,0,0.264376137952424
deep morphology,2018,0,0.23248847393911637
deep morphology,2019,1,0.18363373829623775
depressed,2017,3,0.0
depressed,2018,1,0.0
depressed,2019,1,0.0
stress analysis,2012,1,-0.07322330470336313
stress analysis,2013,0,-0.17677669529663687
stress analysis,2014,1,-0.30177669529663687
stress analysis,2015,0,-0.25
stress analysis,2016,0,-0.051776695296636865
stress analysis,2017,0,0.17677669529663687
stress analysis,2018,0,0.30177669529663687
stress analysis,2019,1,0.32322330470336313
computational creativity,2010,1,-0.5236067977499791
computational creativity,2011,0,-0.473606797749979
computational creativity,2012,0,-0.2927050983124842
computational creativity,2013,0,-4.163336342344337e-17
computational creativity,2014,0,0.2927050983124842
computational creativity,2015,0,0.47360679774997905
computational creativity,2016,1,0.47360679774997894
computational creativity,2017,1,0.29270509831248426
computational creativity,2018,2,0.0
computational creativity,2019,1,-0.16180339887498962
generative chatbot,2018,1,0.0
generative chatbot,2019,0,0.0
generative chatbot,2020,0,0.0
generative chatbot,2021,1,0.0
generative chatbot,2022,1,0.0
sensors,2010,1,-0.05199012375133816
sensors,2011,0,-0.1406716047909976
sensors,2012,1,-0.2643761379524241
sensors,2013,0,-0.26437613795242404
sensors,2014,0,-0.14067160479099752
sensors,2015,0,0.04885473564287869
sensors,2016,0,0.2155214023095453
sensors,2017,0,0.2813432095819951
sensors,2018,1,0.2813432095819951
context tracking,1998,1,-0.052831216351296784
context tracking,1999,0,-0.07328412687927172
context tracking,2000,0,-0.10378624386130825
context tracking,2001,0,-0.11168077265220432
context tracking,2002,0,-0.09642971416118604
context tracking,2003,0,-0.06323492042521006
context tracking,2004,0,-0.021568253758543397
context tracking,2005,0,0.017405736154183823
context tracking,2006,0,0.0438213443298322
context tracking,2007,0,0.05171587312072831
context tracking,2008,0,0.04055132343609817
context tracking,2009,0,0.015251058491018269
context tracking,2010,0,-0.015251058491018245
context tracking,2011,0,-0.04055132343609819
context tracking,2012,0,-0.05171587312072831
context tracking,2013,0,-0.04382134432983221
context tracking,2014,0,-0.01740573615418382
context tracking,2015,0,0.021568253758543397
context tracking,2016,0,0.06323492042521006
context tracking,2017,0,0.09642971416118604
context tracking,2018,0,0.11168077265220427
context tracking,2019,0,0.10378624386130826
context tracking,2020,0,0.07328412687927174
context tracking,2021,1,0.052831216351296784
heterogeneous graph attention network,2019,1,0.0
heterogeneous graph attention network,2020,0,0.0
heterogeneous graph attention network,2021,1,0.0
letters,1974,1,-0.20446443392149377
letters,1975,0,-0.16536119889404002
letters,1976,0,-0.08767360473334573
letters,1977,0,-0.023052930677469614
letters,1978,0,0.011678193151190315
letters,1979,0,0.014869381597417991
letters,1980,0,-0.0018639167124503368
letters,1981,0,-0.020804116287037874
letters,1982,0,-0.02710577578207827
letters,1983,0,-0.015574182672060184
letters,1984,0,0.007617131492410736
letters,1985,0,0.02881517367766863
letters,1986,0,0.03442840669722165
letters,1987,0,0.018548573063316698
letters,1988,0,-0.012968547149570851
letters,1989,0,-0.04404568326871104
letters,1990,0,-0.05514817620960857
letters,1991,0,-0.032490652770095066
letters,1992,0,0.024341341368565576
letters,1993,0,0.0999354168001324
letters,1994,0,0.16733147648189559
letters,1995,0,0.19781860859893902
letters,1996,0,0.17260626942704851
letters,1997,2,0.09168456848184056
letters,1998,0,-0.023979001687766788
letters,1999,1,-0.1383106719050662
letters,2000,0,-0.21233186815705313
letters,2001,0,-0.21835130218804827
letters,2002,0,-0.15080236660164908
letters,2003,0,-0.02942708209461579
letters,2004,0,0.10673531810468612
letters,2005,0,0.21265242206549945
letters,2006,0,0.2531757065712629
letters,2007,2,0.21568176853058835
letters,2008,0,0.11475891962489865
letters,2009,0,-0.012890958792117102
letters,2010,0,-0.1215538011816345
letters,2011,2,-0.1728541317297977
letters,2012,1,-0.14939467079513735
letters,2013,0,-0.06074052603607841
letters,2014,0,0.060344571742091985
letters,2015,0,0.16989821111698125
letters,2016,0,0.22848758076562012
letters,2017,1,0.21488727179403105
letters,2018,2,0.1328302087582855
letters,2019,2,0.008647702372558519
letters,2020,0,-0.11895921682754274
letters,2021,0,-0.21292767721039918
letters,2022,1,-0.24742795562631192
camel,2016,1,0.0
camel,2017,0,0.0
camel,2018,0,0.0
camel,2019,2,0.0
camel,2020,1,0.0
camel,2021,0,0.0
camel,2022,1,0.0
narrativeqa,2018,1,0.0
narrativeqa,2019,1,0.0
macquarie university,2017,1,0.0
macquarie university,2018,1,0.0
most,1994,1,-0.5295548462290991
most,1995,1,-0.4878040889926142
most,1996,2,-0.3577686466683063
most,1997,0,-0.1709789472455049
most,1998,0,-0.0006594863557620734
most,1999,0,0.09324231339238409
most,2000,2,0.08700729491728157
most,2001,0,0.0008113160824985144
most,2002,0,-0.11168036593175468
most,2003,1,-0.18719557556048477
most,2004,0,-0.18017244363027404
most,2005,0,-0.08217075286489048
most,2006,0,0.07460355642847791
most,2007,0,0.23101945571304522
most,2008,1,0.32618879027360426
most,2009,1,0.3235317688396627
most,2010,1,0.22679913343956631
most,2011,1,0.07924186466838279
most,2012,0,-0.05391799099837524
most,2013,3,-0.11262488098945012
most,2014,1,-0.06758737485549293
most,2015,1,0.06630968916366309
most,2016,1,0.23454165555355488
most,2017,1,0.3639042148876541
most,2018,2,0.39164421204925737
most,2019,3,0.29108832009778296
most,2020,1,0.08339567630490019
most,2021,5,-0.16942827098126334
most,2022,1,-0.29734032240252395
data-driven system,2012,1,-0.25
data-driven system,2013,0,-0.30177669529663687
data-driven system,2014,0,-0.30177669529663687
data-driven system,2015,0,-0.12499999999999999
data-driven system,2016,0,0.125
data-driven system,2017,0,0.30177669529663687
data-driven system,2018,0,0.30177669529663687
data-driven system,2019,1,0.25
wikitalk,2012,1,-0.014589803375031574
wikitalk,2013,0,-0.0690983005625053
wikitalk,2014,0,-0.15450849718747375
wikitalk,2015,1,-0.18090169943749473
wikitalk,2016,0,-0.1381966011250105
wikitalk,2017,0,-0.04270509831248424
wikitalk,2018,0,0.06909830056250525
wikitalk,2019,0,0.15450849718747375
wikitalk,2020,0,0.18090169943749473
wikitalk,2021,1,0.17639320225002098
early english letters,2018,1,0.0
early english letters,2019,1,0.0
proto-elamite,2019,1,0.0
proto-elamite,2020,0,0.0
proto-elamite,2021,1,0.0
citation resolution,2014,1,0.0
citation resolution,2015,0,0.0
citation resolution,2016,0,0.0
citation resolution,2017,0,0.0
citation resolution,2018,0,0.0
citation resolution,2019,1,0.0
censorable language,2018,1,0.0
censorable language,2019,1,0.0
