Unique Word,Year,Ground Truth,Fitted Value,Area Ratio
ascent,1972.0,0,0.001161441,0.0
ascent,1973.0,0,0.0016631344,2.6527594560866393e-05
ascent,1974.0,0,0.0023605188,6.370395676304456e-05
ascent,1975.0,0,0.0033207587,0.00011664942640031817
ascent,1976.0,0,0.004630387,0.00019064194298141482
ascent,1977.0,0,0.0063995114,0.00029351231094963275
ascent,1978.0,0,0.008766503,0.00043479470589148617
ascent,1979.0,0,0.011902981,0.0006277120549821605
ascent,1980.0,0,0.01601899,0.0008880851084311893
ascent,1981.0,0,0.021368016,0.001237283023972564
ascent,1982.0,0,0.028251616,0.001700422167392048
ascent,1983.0,0,0.03702306,0.0023105080188743775
ascent,1984.0,0,0.048089586,0.003105631449452415
ascent,1985.0,0,0.06191269,0.00413442614887765
ascent,1986.0,0,0.07900567,0.005451968856558145
ascent,1987.0,0,0.09992788,0.007126467167541976
ascent,1988.0,0,0.12527514,0.009233649589687037
ascent,1989.0,0,0.15566574,0.011864270683233523
ascent,1990.0,0,0.1917216,0.015116990846533982
ascent,1991.0,1,0.23404478,0.01910585529712572
ascent,1992.0,0,0.2831892,0.023952022825145993
ascent,1993.0,0,0.33962867,0.029789929204774197
ascent,1994.0,0,0.40372145,0.03675871785387032
ascent,1995.0,0,0.47567376,0.04500544075738086
ascent,1996.0,0,0.5555031,0.05467759801180246
ascent,1997.0,0,0.6430038,0.06592161979249304
ascent,1998.0,0,0.73771834,0.07887838745400391
ascent,1999.0,0,0.8389139,0.09367551655097336
ascent,2000.0,0,0.94557106,0.11042792978275075
ascent,2001.0,0,1.0563815,0.12922318738119115
ascent,2002.0,0,1.1697612,0.15012893226527704
ascent,2003.0,0,1.2838775,0.17317164341461497
ascent,2004.0,0,1.3966893,0.1983519875385819
ascent,2005.0,0,1.5060033,0.2256187108640099
ascent,2006.0,0,1.6095402,0.2548916035692806
ascent,2007.0,1,1.7050129,0.286033550050924
ascent,2008.0,0,1.7902076,0.31887920265152925
ascent,2009.0,0,1.863069,0.35320902477720956
ascent,2010.0,0,1.9217833,0.38878024632779734
ascent,2011.0,0,1.9648515,0.42530688611329465
ascent,2012.0,0,1.9911543,0.46248854201801437
ascent,2013.0,2,2.0,0.4999996333378321
ascent,2014.0,0,1.9911543,0.5375114579819855
ascent,2015.0,0,1.9648515,0.5746924447515736
ascent,2016.0,0,1.9217833,0.6112197536722026
ascent,2017.0,0,1.863069,0.6467904822347765
ascent,2018.0,1,1.7902076,0.6811207973484708
ascent,2019.0,0,1.7050129,0.7139662019622968
ascent,2020.0,0,1.6095402,0.7451083964307194
ascent,2021.0,1,1.5060033,0.7743813018245536
