Unique Word,Year,Count,Fitted Value,Area Ratio
gx,1990.0,0,0.002809906,0.0
gx,1991.0,0,0.0061271535,4.203478077818606e-05
gx,1992.0,0,0.012838043,0.0001259155716894969
gx,1993.0,0,0.025847116,0.00030293112249938834
gx,1994.0,0,0.050003286,0.0006471484174357142
gx,1995.0,0,0.09295193,0.0013047959712915972
gx,1996.0,0,0.16603173,0.002490397667668118
gx,1997.0,0,0.28496864,0.004575696251266391
gx,1998.0,0,0.4699766,0.008058884963348278
gx,1999.0,0,0.74478096,0.013702013500516579
gx,2000.0,0,1.1341068,0.022430063829068717
gx,2001.0,0,1.6594058,0.035462548930993584
gx,2002.0,0,2.3330524,0.05411478375139829
gx,2003.0,0,3.1518784,0.07979893390257431
gx,2004.0,0,4.0915475,0.1137921872120276
gx,2005.0,0,5.1036267,0.15698423095107022
gx,2006.0,0,6.1170692,0.20981455083052283
gx,2007.0,0,7.045001,0.2717883848638034
gx,2008.0,0,7.79636,0.34180340385316743
gx,2009.0,0,8.290408,0.4176680079168999
gx,2010.0,1,8.470968,0.49679365573402134
gx,2011.0,0,8.316936,0.5760165798535469
gx,2012.0,0,7.8463354,0.652273330319627
gx,2013.0,0,7.1128483,0.7228387973436468
gx,2014.0,0,6.195743,0.7855165497488995
gx,2015.0,0,5.185808,0.839121584694435
gx,2016.0,0,4.170735,0.8830646636126972
gx,2017.0,0,3.223161,0.9177883804099171
gx,2018.0,0,2.3934505,0.9440738134442693
gx,2019.0,0,1.7078123,0.9632508539441788
gx,2020.0,1,1.1709248,0.9766705024395833
gx,2021.0,2,0.7714203,0.9856984804723286
gx,2022.0,0,0.4883444,0.9915488458896143
gx,2023.0,0,0.2970535,0.9951709548154754
gx,2024.0,0,0.17362654,0.9973503156579543
gx,2025.0,0,0.09751489,0.9985885182231035
gx,2026.0,0,0.052625813,0.9992828333040993
gx,2027.0,0,0.027289754,0.9996433824341671
gx,2028.0,0,0.013597963,0.9998327664308757
gx,2029.0,0,0.0065106032,0.9999221683130683
gx,2030.0,0,0.0029953097,0.9999664555800066
gx,2031.0,0,0.0013241449,0.9999853261876128
gx,2032.0,0,0.00056247396,0.999994219464904
gx,2033.0,0,0.00022958459,0.9999976087287562
gx,2034.0,0,9.004425e-05,0.9999991450682642
gx,2035.0,0,3.3934557e-05,0.9999996627915576
gx,2036.0,0,1.2288583e-05,0.9999998915677368
gx,2037.0,0,4.275967e-06,0.9999999587906008
gx,2038.0,0,1.429685e-06,0.9999999882141279
gx,2039.0,0,4.5932416e-07,0.9999999956283971
gx,2040.0,0,1.4179862e-07,0.9999999989027545
gx,2041.0,0,4.2062712e-08,0.9999999995968062
gx,2042.0,0,1.1989359e-08,0.9999999999125447
gx,2043.0,0,3.283728e-09,0.9999999999676302
gx,2044.0,0,8.641967e-10,0.9999999999940345
gx,2045.0,0,2.1853981e-10,0.9999999999977366
gx,2046.0,0,5.310335e-11,0.999999999999652
gx,2047.0,0,1.2398978e-11,0.9999999999998622
gx,2048.0,0,2.7817878e-12,0.9999999999999826
gx,2049.0,0,5.9970084e-13,0.9999999999999927
gx,2050.0,0,1.2422779e-13,0.9999999999999992
