Unique Word,Year,Ground Truth,Fitted Value,Area Ratio
cascade,1982.0,0,0.001437345,0.0
cascade,1983.0,0,0.002249573,1.0047629848664722e-05
cascade,1984.0,0,0.0034789771,2.5280173579779702e-05
cascade,1985.0,0,0.005316374,4.897321081292919e-05
cascade,1986.0,0,0.008027707,8.482091340171412e-05
cascade,1987.0,0,0.011977881,0.00013877768206004866
cascade,1988.0,0,0.017659592,0.00021853580242452823
cascade,1989.0,0,0.025727265,0.00033569043715956395
cascade,1990.0,0,0.037035566,0.0005048723116555355
cascade,1991.0,0,0.052681293,0.0007473996283965427
cascade,1992.0,0,0.074046806,0.0010895346482412832
cascade,1993.0,0,0.10284152,0.001568218322811461
cascade,1994.0,0,0.14113763,0.0022278562678881395
cascade,1995.0,1,0.19139455,0.0031286440517829337
cascade,1996.0,0,0.25646526,0.004341132320267982
cascade,1997.0,1,0.33957815,0.00595728165690232
cascade,1998.0,0,0.4442867,0.008082056114264541
cascade,1999.0,4,0.57437986,0.01084660784902796
cascade,2000.0,2,0.73374856,0.014396469707619207
cascade,2001.0,1,0.92620635,0.01890516817256938
cascade,2002.0,3,1.1552618,0.0245593919623417
cascade,2003.0,1,1.4238538,0.031570068679976755
cascade,2004.0,1,1.7340542,0.04015619495329594
cascade,2005.0,1,2.0867589,0.05054941177542945
cascade,2006.0,2,2.4813848,0.0629797916648128
cascade,2007.0,2,2.915602,0.07766973754336015
cascade,2008.0,6,3.3851244,0.09482645835704938
cascade,2009.0,2,3.8835895,0.1146220927958508
cascade,2010.0,3,4.40255,0.13719810051390868
cascade,2011.0,5,4.931597,0.16263104189715402
cascade,2012.0,3,5.458624,0.19095300472811982
cascade,2013.0,1,5.970229,0.22210604673170836
cascade,2014.0,5,6.4522495,0.2559797945688977
cascade,2015.0,3,6.8903866,0.2923612269817434
cascade,2016.0,2,7.270902,0.33098614045051544
cascade,2017.0,4,7.581328,0.3714934381840174
cascade,2018.0,3,7.811142,0.41348256158999336
cascade,2019.0,2,7.9523616,0.45648167679157325
cascade,2020.0,8,8.0,0.5
cascade,2021.0,7,7.9523616,0.5435168283710418
cascade,2022.0,0,7.811142,0.5865174384100067
cascade,2023.0,0,7.581328,0.6285054085257659
cascade,2024.0,0,7.270902,0.6690138595494846
cascade,2025.0,0,6.8903866,0.7076381962648581
cascade,2026.0,0,6.4522495,0.7440202054311024
cascade,2027.0,0,5.970229,0.777894014560523
cascade,2028.0,0,5.458624,0.8090469952718803
cascade,2029.0,0,4.931597,0.8373695460101311
cascade,2030.0,0,4.40255,0.8628018994860912
cascade,2031.0,0,3.8835895,0.8853787985404659
cascade,2032.0,0,3.3851244,0.9051735416429505
cascade,2033.0,0,2.915602,0.9223312056639438
cascade,2034.0,0,2.4813848,0.9370202083351872
cascade,2035.0,0,2.0867589,0.9494513817207266
cascade,2036.0,0,1.7340542,0.959843805046704
cascade,2037.0,0,1.4238538,0.9684304655153884
cascade,2038.0,0,1.1552618,0.9754406080376582
cascade,2039.0,0,0.92620635,0.9810950905055532
cascade,2040.0,0,0.73374856,0.9856035302923807
cascade,2041.0,0,0.57437986,0.9891534272911293
cascade,2042.0,0,0.4442867,0.9919179438857353
cascade,2043.0,0,0.33957815,0.9940426113862589
cascade,2044.0,0,0.25646526,0.9956588676797318
cascade,2045.0,0,0.19139455,0.9968711854216696
cascade,2046.0,0,0.14113763,0.9977721437321119
cascade,2047.0,0,0.10284152,0.9984316058021225
cascade,2048.0,0,0.074046806,0.9989104653517588
cascade,2049.0,0,0.052681293,0.9992524518211908
cascade,2050.0,0,0.037035566,0.9994951276883444
cascade,2051.0,0,0.025727265,0.9996641995857215
cascade,2052.0,0,0.017659592,0.9997814641975754
cascade,2053.0,0,0.011977881,0.9998611488595628
cascade,2054.0,0,0.008027707,0.9999151790865982
cascade,2055.0,0,0.005316374,0.9999509818413674
cascade,2056.0,0,0.0034789771,0.9999747198264202
cascade,2057.0,0,0.002249573,0.9999900551834108
cascade,2058.0,0,0.001437345,1.0
genre identification,1987.0,0,0.0016556729,0.0
genre identification,1988.0,0,0.0031916152,0.00018218002324354158
genre identification,1989.0,0,0.0059379833,0.0005101418225380242
genre identification,1990.0,0,0.010662526,0.0011216625503611736
genre identification,1991.0,0,0.018478805,0.002190565682997186
genre identification,1992.0,0,0.030908674,0.004017840624058645
genre identification,1993.0,0,0.04989758,0.007001583380664419
genre identification,1994.0,0,0.0777448,0.011743394266656656
genre identification,1995.0,0,0.11691108,0.018973005980955165
genre identification,1996.0,0,0.16968085,0.02965903834543715
genre identification,1997.0,0,0.23768547,0.04486380614421512
genre identification,1998.0,0,0.32134017,0.06577614180005747
genre identification,1999.0,0,0.4192954,0.0935309951704906
genre identification,2000.0,0,0.52804124,0.12906801463582548
genre identification,2001.0,0,0.64181256,0.17304032379710022
genre identification,2002.0,0,0.75290686,0.22547609678012429
genre identification,2003.0,0,0.85244614,0.28593952557127106
genre identification,2004.0,0,0.93150526,0.3531156753816287
genre identification,2005.0,0,0.98241806,0.4252727192629527
genre identification,2006.0,1,1.0,0.4999885179810496
genre identification,2007.0,0,0.98241806,0.5747272807370475
genre identification,2008.0,1,0.93150526,0.6468687796679925
genre identification,2009.0,0,0.85244614,0.7140604744287292
genre identification,2010.0,0,0.75290686,0.7745241985496646
genre identification,2011.0,0,0.64181256,0.8269596762028999
genre identification,2012.0,0,0.52804124,0.8709441209542946
genre identification,2013.0,0,0.4192954,0.9064690048295095
genre identification,2014.0,0,0.32134017,0.9342373906327577
genre identification,2015.0,0,0.23768547,0.9551361938557851
genre identification,2016.0,0,0.16968085,0.9703485796509914
genre identification,2017.0,1,0.11691108,0.981026994019045
genre identification,2018.0,1,0.0777448,0.9882577104198318
genre identification,2019.0,0,0.04989758,0.9929984166193356
genre identification,2020.0,0,0.030908674,0.9959799430490873
genre identification,2021.0,0,0.018478805,0.9978094343170029
genre identification,2022.0,0,0.010662526,0.9988757799233633
genre identification,2023.0,0,0.0059379833,0.9994898581774619
genre identification,2024.0,0,0.0031916152,0.9998205928982291
genre identification,2025.0,0,0.0016556729,1.0
continuation,2002.0,0,0.0010707586,0.0
continuation,2003.0,0,0.002524057,5.2913062693995564e-05
continuation,2004.0,0,0.005665345,0.0001651730960125771
continuation,2005.0,0,0.012108009,0.0004186849377660681
continuation,2006.0,0,0.024639908,0.0009378100959131047
continuation,2007.0,0,0.047744673,0.0019773208643187245
continuation,2008.0,0,0.08809075,0.003918063503633657
continuation,2009.0,2,0.15475878,0.007428058135079037
continuation,2010.0,0,0.25888073,0.013397338712551199
continuation,2011.0,1,0.4123479,0.023156280632898204
continuation,2012.0,0,0.62538505,0.03825973189887728
