Unique Word,Year,Ground Truth,Fitted Value,Area Ratio
proportion,1960.0,0,0.0011763953,0.0
proportion,1961.0,0,0.0015170107,1.7866106154847067e-05
proportion,1962.0,0,0.0019476165,4.06489580672209e-05
proportion,1963.0,0,0.0024894176,6.995809820580752e-05
proportion,1964.0,0,0.0031678986,0.00010730535810472906
proportion,1965.0,0,0.0040135095,0.00015475685130574569
proportion,1966.0,0,0.005062403,0.00021469517850913794
proportion,1967.0,0,0.0063572377,0.00029017291039325346
proportion,1968.0,0,0.00794803,0.00038468120897089636
proportion,1969.0,0,0.0098930495,0.0005026343989199117
proportion,1970.0,0,0.012259701,0.0006490390587952373
proportion,1971.0,0,0.015125483,0.0008301407376836007
proportion,1972.0,0,0.018578812,0.0010529633279425985
proportion,1973.0,1,0.022719871,0.0013261485833417131
proportion,1974.0,0,0.027661355,0.0016593316720578122
proportion,1975.0,0,0.03352896,0.002064200065645652
proportion,1976.0,0,0.040461905,0.0025536702229966104
proportion,1977.0,0,0.048612945,0.003143181637301578
proportion,1978.0,0,0.05814828,0.0038496441731923803
proportion,1979.0,0,0.06924705,0.004692964132385788
proportion,1980.0,0,0.08210035,0.005694742258054505
proportion,1981.0,0,0.096909896,0.0068800038917404055
proportion,1982.0,0,0.11388608,0.0082756439012569
proportion,1983.0,0,0.1332455,0.009912301124425416
proportion,1984.0,0,0.15520789,0.011822571434798883
proportion,1985.0,0,0.17999248,0.014042927958183318
proportion,1986.0,0,0.20781383,0.016611759836056877
proportion,1987.0,0,0.2388767,0.01957119779942439
proportion,1988.0,0,0.27337113,0.02296507525770632
proportion,1989.0,0,0.31146613,0.02684048167402271
proportion,1990.0,0,0.35330385,0.03124578956623376
proportion,1991.0,0,0.39899302,0.03623172443858445
proportion,1992.0,0,0.4486025,0.04184964927010567
proportion,1993.0,0,0.5021545,0.048151924469753526
proportion,1994.0,0,0.559619,0.05519066940009518
proportion,1995.0,0,0.6209076,0.06301720064960444
proportion,1996.0,1,0.6858685,0.07168151531170515
proportion,1997.0,0,0.7542826,0.08123061749814085
proportion,1998.0,0,0.82586056,0.09170896537525212
proportion,1999.0,0,0.9002409,0.10315557478535974
proportion,2000.0,0,0.97699004,0.1156056264423433
proportion,2001.0,0,1.0556039,0.12908632155478483
proportion,2002.0,0,1.1355103,0.14361979026349453
proportion,2003.0,0,1.2160758,0.1592177816360119
proportion,2004.0,0,1.2966106,0.17588592039559262
proportion,2005.0,1,1.3763785,0.19361744314167062
proportion,2006.0,0,1.4546068,0.21239870696492988
proportion,2007.0,0,1.5304978,0.2322023136287121
proportion,2008.0,0,1.6032424,0.25299365063756635
proportion,2009.0,0,1.6720338,0.27472383236046416
proportion,2010.0,0,1.7360822,0.297336923383196
proportion,2011.0,0,1.7946299,0.32076319303142936
proportion,2012.0,1,1.8469659,0.3449265572331723
proportion,2013.0,1,1.8924408,0.36973865963721264
proportion,2014.0,0,1.9304789,0.39510599981215555
proportion,2015.0,0,1.9605919,0.4209253086877638
proportion,2016.0,0,1.9823885,0.4470898131252437
proportion,2017.0,0,1.9955825,0.47348630342779696
proportion,2018.0,2,2.0,0.4999999999999999
proportion,2019.0,1,1.9955825,0.5265135692617536
proportion,2020.0,0,1.9823885,0.5529101868747561
proportion,2021.0,0,1.9605919,0.579074575204052
proportion,2022.0,0,1.9304789,0.6048940001878443
proportion,2023.0,0,1.8924408,0.630261243891515
proportion,2024.0,0,1.8469659,0.6550734427668277
proportion,2025.0,0,1.7946299,0.6792367387006485
proportion,2026.0,0,1.7360822,0.7026630766168039
proportion,2027.0,0,1.6720338,0.7252761321876612
proportion,2028.0,0,1.6032424,0.7470063493624337
proportion,2029.0,0,1.5304978,0.7677976837354608
proportion,2030.0,0,1.4546068,0.7876012930350701
proportion,2031.0,0,1.3763785,0.8063825841391399
proportion,2032.0,0,1.2966106,0.8241140796044074
proportion,2033.0,0,1.2160758,0.8407822698944081
proportion,2034.0,0,1.1355103,0.8563802097365055
proportion,2035.0,0,1.0556039,0.8709137465813461
proportion,2036.0,0,0.97699004,0.8843943735576568
proportion,2037.0,0,0.9002409,0.8968445032351228
proportion,2038.0,0,0.82586056,0.9082910346247479
proportion,2039.0,0,0.7542826,0.9187694623015249
proportion,2040.0,0,0.6858685,0.9283184846882948
proportion,2041.0,0,0.6209076,0.9369828737466155
proportion,2042.0,0,0.559619,0.9448093305999048
proportion,2043.0,0,0.5021545,0.9518481399103235
proportion,2044.0,0,0.4486025,0.9581503507298943
proportion,2045.0,0,0.39899302,0.9637683271247833
proportion,2046.0,0,0.35330385,0.9687542104337662
proportion,2047.0,0,0.31146613,0.9731595552934524
proportion,2048.0,0,0.27337113,0.9770349247422936
proportion,2049.0,0,0.2388767,0.9804288254452759
proportion,2050.0,0,0.20781383,0.9833882401639431
proportion,2051.0,0,0.17999248,0.9859570828487076
proportion,2052.0,0,0.15520789,0.9881774285652011
proportion,2053.0,0,0.1332455,0.9900876994356878
proportion,2054.0,0,0.11388608,0.991724356098743
proportion,2055.0,0,0.096909896,0.9931199892386351
proportion,2056.0,0,0.08210035,0.9943052577419453
proportion,2057.0,0,0.06924705,0.9953070240969986
proportion,2058.0,0,0.05814828,0.9961503558268074
proportion,2059.0,0,0.048612945,0.9968568040550992
proportion,2060.0,0,0.040461905,0.9974463297770033
proportion,2061.0,0,0.03352896,0.9979357849636801
proportion,2062.0,0,0.027661355,0.9983406683279421
proportion,2063.0,0,0.022719871,0.9986738370431635
proportion,2064.0,0,0.018578812,0.9989470366720572
proportion,2065.0,0,0.015125483,0.9991698462551272
proportion,2066.0,0,0.012259701,0.9993509609412045
proportion,2067.0,0,0.0098930495,0.9994973544420586
proportion,2068.0,0,0.00794803,0.9996153187910288
proportion,2069.0,0,0.0063572377,0.9997098179651144
proportion,2070.0,0,0.005062403,0.9997853048214905
proportion,2071.0,0,0.0040135095,0.9998452359570559
proportion,2072.0,0,0.0031678986,0.9998926946418951
proportion,2073.0,0,0.0024894176,0.999930036412504
proportion,2074.0,0,0.0019476165,0.9999593510419327
proportion,2075.0,0,0.0015170107,0.9999822099391302
proportion,2076.0,0,0.0011763953,1.0
motions,1987.0,1,0.0010448468,0.0
motions,1988.0,0,0.0018928016,3.601478576926176e-06
motions,1989.0,0,0.0033668005,9.793772558707204e-06
motions,1990.0,0,0.0058801644,2.0917932430968936e-05
motions,1991.0,0,0.010083746,4.001091239252143e-05
motions,1992.0,0,0.016979072,7.263920422812644e-05
motions,1993.0,0,0.028071526,0.0001267048477487894
motions,1994.0,0,0.045569886,0.00021567834164109052
motions,1995.0,0,0.07263563,0.00035799427194150603
motions,1996.0,0,0.113679335,0.000583555341196265
motions,1997.0,0,0.17469212,0.0009317866323914338
motions,1998.0,0,0.26358753,0.0014634085696382767
motions,1999.0,0,0.390514,0.0022554751178019195
motions,2000.0,0,0.568078,0.003420336569148296
